C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_39_302.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_39_302.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_39_302.jpg,0,1,0,16.83533
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_39_407.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_39_407.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_39_407.jpg,0,1,0,17.94516
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_39_475.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_39_475.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_39_475.jpg,0,1,0,18.6194
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_39_589.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_39_589.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_39_589.jpg,0,1,0,19.84646
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_39_708.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_39_708.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_39_708.jpg,0.15,1,0,21.0373
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_39_827.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_39_827.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_39_827.jpg,0.45,1,0,22.10214
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_39_945.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_39_945.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_39_945.jpg,0,1,0,22.95892
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_050.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_050.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_050.jpg,0,1,0,24.12354
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_192.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_192.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_192.jpg,0,1,0,25.47284
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_288.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_288.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_288.jpg,0,1,0,26.42474
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_370.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_370.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_370.jpg,0,1,0,27.17953
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_451.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_451.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_451.jpg,-0.1,1,0,27.92498
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_534.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_534.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_534.jpg,0,1,0,28.65011
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_688.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_688.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_688.jpg,0,1,0,30.11664
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_783.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_783.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_783.jpg,0,1,0,30.19031
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_880.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_880.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_880.jpg,-0.25,1,0,30.17517
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_40_974.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_40_974.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_40_974.jpg,0,1,0,30.18813
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_105.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_105.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_105.jpg,0,1,0,30.19015
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_223.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_223.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_223.jpg,-0.15,1,0,30.1853
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_349.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_349.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_349.jpg,-0.5000001,1,0,30.14615
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_481.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_481.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_481.jpg,0,1,0,30.18122
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_606.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_606.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_606.jpg,0,1,0,30.18984
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_731.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_731.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_731.jpg,-0.15,1,0,30.18616
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_856.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_856.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_856.jpg,0,1,0,30.1891
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_41_990.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_41_990.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_41_990.jpg,0,1,0,30.19044
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_114.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_114.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_114.jpg,0,1,0,30.19033
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_228.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_228.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_228.jpg,0.3,1,0,30.16844
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_301.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_301.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_301.jpg,0,1,0,30.18872
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_421.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_421.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_421.jpg,0,1,0,30.19018
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_544.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_544.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_544.jpg,0,1,0,30.19027
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_673.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_673.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_673.jpg,0,1,0,30.1903
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_799.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_799.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_799.jpg,0,1,0,30.19029
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_927.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_927.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_927.jpg,0,1,0,30.1903
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_42_994.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_42_994.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_42_994.jpg,0,1,0,30.19032
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_116.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_116.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_116.jpg,-0.3,1,0,30.1693
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_243.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_243.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_243.jpg,0,1,0,30.19002
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_374.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_374.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_374.jpg,0,1,0,30.19031
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_442.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_442.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_442.jpg,0,1,0,30.19029
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_574.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_574.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_574.jpg,-0.2,1,0,30.18015
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_689.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_689.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_689.jpg,0,1,0,30.19026
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_822.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_822.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_822.jpg,0,1,0,30.1903
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_43_889.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_43_889.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_43_889.jpg,-0.2,1,0,30.18035
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_020.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_020.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_020.jpg,0,1,0,30.19024
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_124.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_124.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_124.jpg,-0.1,1,0,30.18824
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_229.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_229.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_229.jpg,-0.35,1,0,30.16424
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_297.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_297.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_297.jpg,0,1,0,30.18944
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_411.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_411.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_411.jpg,-0.2,1,0,30.18292
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_517.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_517.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_517.jpg,0,1,0,30.18863
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_637.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_637.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_637.jpg,-0.15,1,0,30.18658
C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\center_2019_10_20_19_27_44_745.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\left_2019_10_20_19_27_44_745.jpg,C:\Users\Sankalp\Notebooks\self-driving-car\Project Codes\training-data\IMG\right_2019_10_20_19_27_44_745.jpg,0,1,0,30.18996
